X,Y,SiteNo,SiteID.NMBGMR,Easting,Northing,AltVa,WellDepth,FormationZone.NMBGMR,FormationMeaning.NMBGMR,DepthToWater,AgencyCd,AgencyNm,CountyNm
-103.445837432068,35.2954887870071,QY-0389,,641314,3906920,3910,95,110AVMB,Alluvium Bolson Deposits and Other Surface Deposits,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.445871901443,35.2936860519049,QY-0390,,641314,3906720,3900,85,110AVMB,Alluvium Bolson Deposits and Other Surface Deposits,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.471695740247,35.2882449830518,QY-0391,,638975,3906080,3980,80,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.461026780585,35.2895522314449,QY-0392,,639943,3906240,3940,72,231CHNL,Chinle Formation,2,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.476642131751,35.2947988671023,QY-0393,,638514,3906800,3970,67,231CHNL,Chinle Formation,2,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.482245818942,35.285041945926,QY-0394,,638021,3905710,3980,218,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.30272754326,35.2863522171319,QY-0395,,654345,3906120,3980,282,231CHNL/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.335530250177,35.2507451050676,QY-0397,,651428,3902120,4100,33,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.317345733267,35.2504935615957,QY-0398,,653083,3902120,4100,380,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.294747106282,35.2547751662484,QY-0399,,655131,3902630,4100,20,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.368914119914,35.2356925234488,QY-0400,,648418,3900400,4180.2998,174,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.312557209362,35.2179700812098,QY-0401,,653580,3898520,4120,23,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.288633448837,35.2161916482462,QY-0402,,655761,3898360,4140,44,110ALVM/231CHNL,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.285380657473,35.2162357691695,QY-0403,,656057,3898370,4140,42,110ALVM/231CHNL,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.280695460812,35.217521668112,QY-0404,,656481,3898520,4140,32,110ALVM/231CHNL,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.280712570779,35.2167104939262,QY-0405,,656481,3898430,4140,42,110ALVM/231CHNL,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.281426871232,35.2161796935752,QY-0406,,656417,3898370,4140,36,110ALVM/231CHNL,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.382024076487,35.2992498401277,QY-0407,,647110,3907430,3930,250,231CHNL/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.220958598329,35.2635395566116,QY-0408,,661827,3903720,3960,279,231CHNL/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.205971122617,35.3006425261134,QY-0409,,663116,3907860,3840,167,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.18548111518,35.2411047928601,QY-0410,,665100,3901290,4000,300,231CHNL/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.1983990064,35.2378719103109,QY-0411,,663931,3900910,3960,244,231CHNL/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.25634366105,35.2383601708694,QY-0412,,658657,3900870,4180,35,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.192494424187,35.2221868868904,QY-0413,,664500,3899180,4030,21,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.268505041398,35.2803675191991,QY-0415,,657469,3905510,3900,258,231CHNL/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.26587950231,35.2807806822404,QY-0416,,657707,3905560,3900,7,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.099659956294,35.2753079267838,QY-0417,,672837,3905230,3960,60,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.099987857134,35.2650355530636,QY-0418,,672829,3904090,3950,285,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.156864669401,35.2688005846925,QY-0419,,667647,3904410,3940,20,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.152649655802,35.2389851750676,QY-0420,,668092,3901110,3960,19,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.139395602501,35.2390525496045,QY-0421,,669298,3901140,4000,296,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.049466851094,35.2632396996518,QY-0422,,677429,3903980,3932.77,38,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.050011347139,35.2620764908284,QY-0423,,677382,3903850,3900,209,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.050331188028,35.2597376693864,QY-0424,,677358,3903590,3880,193,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.601951774645,35.3185822437187,QY-0427,,627082,3909270,4020,140,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.396422691154,35.380944085167,QY-0428,,645654,3916470,3860,176,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.511198904133,35.3599636781971,QY-0429,,635263,3913980,3840,164,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.57967627994,35.3575422499202,QY-0430,,629045,3913620,3880,223,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.555844837079,35.3818732925338,QY-0432,,631171,3916350,4000,279,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.408577677393,35.369654861029,QY-0433,,644570,3915200,3810,244,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.408443699901,35.3669483757006,QY-0434,,644587,3914900,3820,241,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.386368366901,35.3379855498968,QY-0435,,646645,3911720,3800,151,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.447118404056,35.3303064904859,QY-0436,,641137,3910780,3800,77,231CHNL/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.443954930619,35.3151191807158,QY-0437,,641451,3909100,3970,211,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.453211489332,35.3834877650233,QY-0438,,640491,3916670,3890,,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.347315743092,35.3473750780794,QY-0440,,650177,3912820,3960,320,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.29701942831,35.3346859869022,QY-0441,,654772,3911490,3840,222,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.342315895563,35.3830986893978,QY-0442,,650565,3916790,3760,140,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.36202787963,35.3620906421209,QY-0443,,648813,3914430,3930,250,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.271410260118,35.3443297035813,QY-0444,,657081,3912600,3880,280,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.215152405443,35.3177275823933,QY-0445,,662247,3909740,3940,286,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.257971139042,35.3040174522018,QY-0446,,658381,3908150,3920,280,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.254395091051,35.3874496870177,QY-0447,,658543,3917410,3680,93,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.268389810843,35.3832335429106,QY-0448,,657280,3916920,3650,78,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.093364287977,35.3529207529724,QY-0449,,673244,3913850,3800,185,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.104218576929,35.3546241450638,QY-0450,,672254,3914020,3539.71,23,110ALVM/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.147215244025,35.3328429036089,QY-0451,,668392,3911530,3810,284,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.110905480053,35.3183972068945,QY-0452,,671723,3909990,3850,167,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.110640055136,35.3170407591084,QY-0453,,671750,3909840,3810,172,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.055139703558,35.3174226519342,QY-0454,,676795,3909980,3980,300,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.34412336779,35.4465029772109,QY-0455,,650283,3923820,3940,97,110AVMB,Alluvium Bolson Deposits and Other Surface Deposits,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.346691294544,35.4685360503492,QY-0456,,650009,3926260,3960,120,110AVMB,Alluvium Bolson Deposits and Other Surface Deposits,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.237308030301,35.4430970605417,QY-0457,,659985,3923610,3800,150,110AVMB/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.219299004289,35.4674445525218,QY-0458,,661571,3926340,3900,187,110AVMB,Alluvium Bolson Deposits and Other Surface Deposits,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.112398851702,35.4606809612959,QY-0461,,671286,3925770,3800,151,110AVMB/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.120690634803,35.4125791318387,QY-0465,,670635,3920420,3710,73,231SNRS,Santa Rosa Sandstone,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.131020312207,35.4759359876913,QY-0466,,669564,3927430,3872.1499,168,110AVMB,Alluvium Bolson Deposits and Other Surface Deposits,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.059148771566,35.4678596099636,QY-0468,,676103,3926660,3740,190,110AVMB/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.316794304544,35.5250100289399,QY-0472,,652615,3932570,4220,205,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.348579294584,35.4866830509913,QY-0475,,649804,3928270,4040,68,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.218223169532,35.5361249617443,QY-0476,,661531,3933960,4180,179,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.204894200164,35.5324113143972,QY-0478,,662747,3933570,4130,190,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.240446301539,35.506881255527,QY-0479,,659574,3930680,4010,227,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.236013524116,35.506906656573,QY-0480,,659976,3930690,4010,166,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.218220337367,35.5143080643934,QY-0481,,661575,3931540,4040,93,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.088409624358,35.528186680318,QY-0484,,673318,3933300,3955.5801,60,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.07616273328,35.5104126363593,QY-0485,,674467,3931350,3850,26,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.052975906868,35.5309552136217,QY-0486,,676525,3933670,3920,68,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.05256276823,35.5206714967689,QY-0487,,676585,3932530,3900,21,110ALVM/121OGLL,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.058480212693,35.5103095514637,QY-0488,,676071,3931370,3860,30,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.058510527087,35.503098050047,QY-0489,,676084,3930570,3840,35,110ALVM/110AVMB,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.054078211095,35.5031167669975,QY-0490,,676486,3930580,3820,53,110ALVM/110AVMB,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.058734791048,35.5551179648769,QY-0491,,675950,3936340,4020,131,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.27614794108,35.6504688044963,QY-0492,,656057,3946550,4520,229,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.377655114948,35.6061715727046,QY-0493,,646948,3941480,4450,245,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.182915281876,35.6012280193219,QY-0494,,664599,3941240,4230,102,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.335367581526,35.5958581459189,QY-0495,,650798,3940400,4380,140,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.204622427212,35.6439243343283,QY-0496,,662546,3945940,4360,146,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.342983543625,35.5771210717561,QY-0497,,650143,3938310,4350,130,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.334738836616,35.5649268604294,QY-0498,,650913,3936970,4260,84,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.233085743582,35.642812803869,QY-0499,,659971,3945770,4380,210,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.240164922282,35.6523823267038,QY-0500,,659311,3946820,4417.5298,212,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.258008604793,35.6399304863345,QY-0501,,657720,3945410,4395.0801,208,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.364332043569,35.6380859605806,QY-0502,,648096,3945040,4550,230,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.235788057587,35.6268956840204,QY-0503,,659758,3944000,4360,161,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.087904125086,35.6306785438378,QY-0504,,673143,3944670,4210,81,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.093323357511,35.6154391520742,QY-0506,,672685,3942970,4190,108,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.093231577481,35.6137248675351,QY-0507,,672697,3942780,4200,102,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.104606563858,35.6107491790358,QY-0508,,671673,3942430,4200,527,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.098064406031,35.6101051619513,QY-0509,,672267,3942370,4180,53,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.133608311589,35.6064241054572,QY-0510,,669055,3941900,4200,58,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.133504105445,35.5990302016952,QY-0511,,669080,3941080,4200,120,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.120859211137,35.6007267701077,QY-0512,,670222,3941290,4170,33,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.104340333845,35.6042542387955,QY-0513,,671711,3941710,4190,103,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.09175853679,35.6064896140577,QY-0514,,672846,3941980,4140,110,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.091112601021,35.60440595003,QY-0515,,672909,3941750,4110,37,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.095415977773,35.5793223916709,QY-0516,,672573,3938960,4100,86,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.151577594273,35.5858764685285,QY-0517,,667470,3939590,4250,145,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.115712975124,35.6502284823601,QY-0519,,670583,3946790,4370,207,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
-103.158296014037,35.6509775447429,QY-0520,,666726,3946800,4380,145,121OGLL,Ogallala Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Quay County
